model,class,psnr,ssim,fsim,lpips
SharpXR,Bacterial,33.4165701480647,0.9137396812438965,0.9263085722923279,0.26907187700271606
SharpXR,Bacterial,33.27967362975312,0.8807821273803711,0.9198822975158691,0.24916553497314453
SharpXR,Bacterial,33.52951050586914,0.9049574732780457,0.9270085692405701,0.2311699241399765
SharpXR,Bacterial,32.04195877238851,0.8776772618293762,0.9150751233100891,0.21052414178848267
SharpXR,Bacterial,33.279492348598566,0.891986608505249,0.9164360165596008,0.2639876902103424
SharpXR,Bacterial,32.301438391617346,0.8971097469329834,0.9211657047271729,0.23384225368499756
SharpXR,Bacterial,34.355419705908474,0.9058492183685303,0.918787956237793,0.31169605255126953
SharpXR,Bacterial,33.34701427722757,0.8824237585067749,0.9118383526802063,0.24537062644958496
SharpXR,Bacterial,35.55070252924867,0.9294053912162781,0.9393365979194641,0.2783546447753906
SharpXR,Bacterial,35.06121636198942,0.923015296459198,0.9304506182670593,0.27297139167785645
SharpXR,Bacterial,34.8477743846002,0.9295067191123962,0.9252961277961731,0.3171992599964142
SharpXR,Bacterial,34.56922639025118,0.9206499457359314,0.9297700524330139,0.2425253689289093
SharpXR,Bacterial,34.448085319203145,0.9082112312316895,0.9209928512573242,0.2493090033531189
SharpXR,Bacterial,35.08950123418672,0.9227783679962158,0.9202461242675781,0.27408933639526367
SharpXR,Bacterial,31.474194285095937,0.8862143158912659,0.9165315628051758,0.26977109909057617
SharpXR,Bacterial,33.14110548977997,0.9022336006164551,0.9211835265159607,0.27278605103492737
SharpXR,Bacterial,33.10888510341859,0.9016911387443542,0.926772952079773,0.23154744505882263
SharpXR,Bacterial,32.28064680919427,0.8923057913780212,0.9207735657691956,0.23862488567829132
SharpXR,Bacterial,31.714930748373952,0.8914026021957397,0.9168047308921814,0.2282455861568451
SharpXR,Bacterial,33.25618153656225,0.9035791754722595,0.9225707650184631,0.2650071084499359
SharpXR,Bacterial,34.35493354600268,0.9259167313575745,0.9305696487426758,0.24690598249435425
SharpXR,Bacterial,34.61361302021442,0.9255165457725525,0.9324249029159546,0.2676354944705963
SharpXR,Bacterial,34.01666706926073,0.9158597588539124,0.9308488965034485,0.17793801426887512
SharpXR,Bacterial,35.68461533178063,0.9253197908401489,0.9268639087677002,0.2559245228767395
SharpXR,Bacterial,34.694828352139965,0.9322686195373535,0.9362848401069641,0.22656264901161194
SharpXR,Bacterial,35.527328636467765,0.9315693378448486,0.9343180060386658,0.24862036108970642
SharpXR,Bacterial,35.38871791647286,0.9320482611656189,0.9389753341674805,0.2382761538028717
SharpXR,Bacterial,35.42811454170828,0.9344590306282043,0.938765823841095,0.24249671399593353
SharpXR,Bacterial,32.828715821436354,0.8806391954421997,0.9165834784507751,0.2592141628265381
SharpXR,Bacterial,35.12860417335626,0.9257122874259949,0.9347971677780151,0.23703254759311676
SharpXR,Bacterial,33.89777805776375,0.9049513339996338,0.9186998009681702,0.2535536289215088
SharpXR,Bacterial,34.96072027829478,0.9173296689987183,0.9244515299797058,0.27620625495910645
SharpXR,Bacterial,33.26454389435149,0.9004450440406799,0.9235610365867615,0.19934159517288208
SharpXR,Bacterial,34.870212114954526,0.920228123664856,0.9268879294395447,0.25116807222366333
SharpXR,Bacterial,34.09211023237492,0.9295603632926941,0.930255115032196,0.25414514541625977
SharpXR,Bacterial,34.007340363977406,0.9167299866676331,0.9265484809875488,0.25264641642570496
SharpXR,Bacterial,34.50294605898515,0.9291447997093201,0.9258676767349243,0.28654319047927856
SharpXR,Bacterial,35.112713972942856,0.9225929975509644,0.9335263967514038,0.2691335082054138
SharpXR,Bacterial,33.859372550754465,0.9108172059059143,0.9249421954154968,0.28411543369293213
SharpXR,Bacterial,32.77188245955539,0.9033538103103638,0.9184797406196594,0.25458064675331116
SharpXR,Bacterial,34.71593730975432,0.9242135882377625,0.9348680973052979,0.2662201523780823
SharpXR,Bacterial,34.04697262734161,0.9005887508392334,0.9187612533569336,0.2705591022968292
SharpXR,Bacterial,35.489292067645685,0.9258123636245728,0.9344809055328369,0.25439760088920593
SharpXR,Bacterial,35.75458407830254,0.9301980137825012,0.9363007545471191,0.28964313864707947
SharpXR,Bacterial,32.54828842649941,0.8836541771888733,0.9203801155090332,0.2325127124786377
SharpXR,Bacterial,35.114667420293195,0.9217577576637268,0.9343056678771973,0.24401649832725525
SharpXR,Bacterial,33.8801881475281,0.9176379442214966,0.9321719408035278,0.23492662608623505
SharpXR,Bacterial,35.62865262853343,0.9170859456062317,0.9293997883796692,0.29660701751708984
SharpXR,Bacterial,34.61342799239506,0.9028669595718384,0.9238669872283936,0.2567424774169922
SharpXR,Bacterial,34.380545875170235,0.915063202381134,0.9267520904541016,0.23260852694511414
SharpXR,Bacterial,34.86668104147641,0.9046295881271362,0.921622633934021,0.26432928442955017
SharpXR,Bacterial,34.74706974480008,0.910762369632721,0.9212973713874817,0.3309645652770996
SharpXR,Bacterial,33.39669694982141,0.9001955389976501,0.9232037663459778,0.20638048648834229
SharpXR,Bacterial,34.099643090545364,0.9171822667121887,0.9258934259414673,0.2638120651245117
SharpXR,Bacterial,35.14485563394633,0.9246113896369934,0.932669460773468,0.24974319338798523
SharpXR,Bacterial,34.877139508708396,0.9187303185462952,0.9352518916130066,0.2880361080169678
SharpXR,Bacterial,33.31033430421155,0.9200195670127869,0.9394965171813965,0.22431102395057678
SharpXR,Bacterial,35.554851217593125,0.9287818074226379,0.9337634444236755,0.2357456088066101
SharpXR,Bacterial,31.89165208177958,0.8953123688697815,0.9181838035583496,0.23055429756641388
SharpXR,Bacterial,34.8398360557804,0.9247481822967529,0.9308492541313171,0.2787780463695526
SharpXR,Bacterial,33.28351620294006,0.9025063514709473,0.9237545728683472,0.2133391797542572
SharpXR,Bacterial,33.89925038760666,0.8994290828704834,0.9179702401161194,0.253507524728775
SharpXR,Bacterial,32.90431383384353,0.894324541091919,0.9189309477806091,0.21776649355888367
SharpXR,Bacterial,31.823681496699436,0.8775615096092224,0.9167529940605164,0.2084272801876068
SharpXR,Bacterial,34.467211419181844,0.9192980527877808,0.9303140640258789,0.23129548132419586
SharpXR,Bacterial,33.53497681480823,0.8902467489242554,0.9110132455825806,0.3255123794078827
SharpXR,Bacterial,34.493255056052874,0.914618730545044,0.9288201928138733,0.2542688250541687
SharpXR,Bacterial,33.47767242654786,0.903136134147644,0.9219383001327515,0.24385079741477966
SharpXR,Bacterial,34.25694989778772,0.921396791934967,0.9280663728713989,0.2625851035118103
SharpXR,Bacterial,32.65456295877608,0.9043777585029602,0.9223494529724121,0.26555830240249634
SharpXR,Bacterial,33.97764079991573,0.925087571144104,0.9246659874916077,0.2658488154411316
SharpXR,Bacterial,33.10001189481437,0.8907751441001892,0.9169865250587463,0.20741912722587585
SharpXR,Bacterial,33.99585241536642,0.9084542989730835,0.9265896677970886,0.25500166416168213
SharpXR,Bacterial,34.61903205260712,0.9256650805473328,0.9357635974884033,0.24986901879310608
SharpXR,Bacterial,32.06329388584586,0.8859299421310425,0.9188822507858276,0.21224766969680786
SharpXR,Bacterial,33.57653748222343,0.9078419804573059,0.9210476279258728,0.24800673127174377
SharpXR,Bacterial,32.34185462907691,0.8849165439605713,0.9065194725990295,0.2388991117477417
SharpXR,Bacterial,31.89755331412558,0.8884546756744385,0.9150933623313904,0.19656553864479065
SharpXR,Bacterial,31.852207295541213,0.8753370046615601,0.9167323708534241,0.23092149198055267
SharpXR,Bacterial,34.47936201621241,0.9216470122337341,0.9348440766334534,0.22008037567138672
SharpXR,Bacterial,34.684203138414674,0.927426815032959,0.9373484253883362,0.2126312553882599
SharpXR,Bacterial,33.00487366097946,0.9133687019348145,0.9320469498634338,0.17561650276184082
SharpXR,Bacterial,31.835739619782338,0.8738299608230591,0.9126026630401611,0.248421311378479
SharpXR,Bacterial,33.939082635326415,0.8996673822402954,0.9231760501861572,0.2278357744216919
SharpXR,Bacterial,32.33941839538194,0.8838902115821838,0.9107925891876221,0.3244421184062958
SharpXR,Bacterial,34.435247853459934,0.916724443435669,0.9275438189506531,0.26674991846084595
SharpXR,Bacterial,34.39173954746016,0.9039223790168762,0.9224546551704407,0.28534188866615295
SharpXR,Bacterial,34.72031392687398,0.9249607920646667,0.9347622394561768,0.25070273876190186
SharpXR,Bacterial,34.05127703848357,0.9166121482849121,0.9269797205924988,0.2380761057138443
SharpXR,Bacterial,32.23627857359951,0.8630039095878601,0.8975644707679749,0.286709189414978
SharpXR,Bacterial,35.85780237490828,0.9181816577911377,0.9234032034873962,0.29667389392852783
SharpXR,Bacterial,34.77883984863305,0.9084885120391846,0.9205119013786316,0.3122798204421997
SharpXR,Bacterial,32.792753543096865,0.894964337348938,0.9210395812988281,0.2706615626811981
SharpXR,Bacterial,33.600308038831336,0.9057636857032776,0.9210073947906494,0.22909259796142578
SharpXR,Bacterial,32.0559780183866,0.8737203478813171,0.9080137014389038,0.24723345041275024
SharpXR,Bacterial,34.90584553734935,0.9184024930000305,0.9242978096008301,0.278279185295105
SharpXR,Bacterial,34.16951567811327,0.9220702648162842,0.9299160838127136,0.24425920844078064
SharpXR,Bacterial,33.79273493741573,0.9052284955978394,0.9155206680297852,0.256771445274353
SharpXR,Bacterial,33.06263347676912,0.8846328258514404,0.9157606959342957,0.2821926474571228
SharpXR,Bacterial,35.98190772925333,0.9364885091781616,0.9377074241638184,0.22543209791183472
SharpXR,Bacterial,33.40896883355173,0.9097455143928528,0.9254875183105469,0.25366824865341187
SharpXR,Bacterial,33.84786669157192,0.9127978086471558,0.9278335571289062,0.23588043451309204
SharpXR,Bacterial,32.90685655552565,0.8958222270011902,0.9143123030662537,0.23748621344566345
SharpXR,Bacterial,32.00438396935808,0.8738979697227478,0.912965714931488,0.23270203173160553
SharpXR,Bacterial,33.49273593121942,0.8970149755477905,0.9133539795875549,0.2574463486671448
SharpXR,Bacterial,34.431543282441055,0.9134203195571899,0.9212252497673035,0.2620810866355896
SharpXR,Bacterial,31.86094650835598,0.8692832589149475,0.902538537979126,0.22809678316116333
SharpXR,Bacterial,35.40354690048601,0.9271529316902161,0.9285051822662354,0.27016347646713257
SharpXR,Bacterial,34.086995808263445,0.9095971584320068,0.922691285610199,0.29465675354003906
SharpXR,Bacterial,35.95571913633402,0.9346760511398315,0.9384874105453491,0.25802478194236755
SharpXR,Bacterial,34.39049823999518,0.9014668464660645,0.9169890880584717,0.24645614624023438
SharpXR,Bacterial,35.13173720613678,0.9184081554412842,0.9349753856658936,0.23096494376659393
SharpXR,Bacterial,34.02260973158278,0.9083784818649292,0.9326018691062927,0.18289528787136078
SharpXR,Bacterial,34.5739423552157,0.9235812425613403,0.9390867948532104,0.21223711967468262
SharpXR,Bacterial,34.094025639749134,0.9131637811660767,0.9335130453109741,0.22541403770446777
SharpXR,Bacterial,33.45883017128675,0.9026322960853577,0.9190611243247986,0.25470179319381714
SharpXR,Bacterial,34.2265452030457,0.9167386293411255,0.932265043258667,0.2570261061191559
SharpXR,Bacterial,34.26039718477096,0.9157407283782959,0.9304471611976624,0.2625299394130707
SharpXR,Bacterial,34.94201314232698,0.9158017635345459,0.9271553754806519,0.27533507347106934
SharpXR,Bacterial,36.55706977609238,0.9412356615066528,0.9352768063545227,0.27021893858909607
SharpXR,Bacterial,35.80392398597865,0.9260870218276978,0.9221113324165344,0.3267301321029663
SharpXR,Bacterial,35.043044214266956,0.917762279510498,0.929416835308075,0.3149031400680542
SharpXR,Bacterial,32.65447119265124,0.8833180665969849,0.9197230935096741,0.23305070400238037
SharpXR,Bacterial,35.382568854416895,0.9325904846191406,0.9366116523742676,0.2421046495437622
SharpXR,Bacterial,35.47305575445989,0.9240362048149109,0.921040952205658,0.28864938020706177
SharpXR,Bacterial,35.017650332154126,0.9225156307220459,0.9315515160560608,0.23801445960998535
SharpXR,Bacterial,33.40857038678229,0.8932375311851501,0.9124183654785156,0.2866995632648468
SharpXR,Bacterial,34.276116475403086,0.9148104190826416,0.9254500865936279,0.24129506945610046
SharpXR,Bacterial,33.237967582306766,0.9071645140647888,0.9228107333183289,0.24016112089157104
SharpXR,Bacterial,32.869020921615444,0.9022887945175171,0.92442387342453,0.17553088068962097
SharpXR,Bacterial,35.60640926962985,0.9191830158233643,0.9297613501548767,0.2164863497018814
SharpXR,Bacterial,32.42586124643847,0.8790928721427917,0.9044382572174072,0.28142696619033813
SharpXR,Bacterial,34.079685969048235,0.9055237770080566,0.9215507507324219,0.2695687413215637
SharpXR,Bacterial,32.99143844938148,0.8959762454032898,0.9207058548927307,0.2591540515422821
SharpXR,Bacterial,32.67279200926854,0.8874958157539368,0.917452871799469,0.24098485708236694
SharpXR,Bacterial,34.989737959731464,0.9230847358703613,0.9315927028656006,0.23465363681316376
SharpXR,Bacterial,34.650786053887984,0.9151157140731812,0.9268991947174072,0.2579580545425415
SharpXR,Bacterial,34.07239164103426,0.9127155542373657,0.9269704222679138,0.2466529756784439
SharpXR,Bacterial,34.597934863097954,0.9147124886512756,0.9258627891540527,0.2861676812171936
SharpXR,Bacterial,33.809598794439054,0.9138401746749878,0.9223563075065613,0.28778260946273804
SharpXR,Bacterial,35.37668697705315,0.9175488948822021,0.9205670356750488,0.2896343171596527
SharpXR,Bacterial,35.004350639821496,0.9180675745010376,0.9323468208312988,0.31703704595565796
SharpXR,Bacterial,33.164510989827384,0.8775413632392883,0.9148029088973999,0.2521519064903259
SharpXR,Bacterial,33.318599497999,0.9052941203117371,0.9230319261550903,0.2574448585510254
SharpXR,Bacterial,32.07375269423051,0.8732718229293823,0.9100049734115601,0.21960654854774475
SharpXR,Bacterial,33.082668727299655,0.8994684815406799,0.920204758644104,0.26313233375549316
SharpXR,Bacterial,35.2525379003873,0.9256379008293152,0.9312964677810669,0.24859793484210968
SharpXR,Bacterial,33.350289749500575,0.915232241153717,0.9294741153717041,0.2500237822532654
SharpXR,Bacterial,35.37167247590352,0.9252596497535706,0.9325131177902222,0.2759350538253784
SharpXR,Bacterial,31.737686583158677,0.8575322031974792,0.9087994694709778,0.27416539192199707
SharpXR,Bacterial,34.79747560213396,0.9181873798370361,0.9263877868652344,0.2861163318157196
SharpXR,Bacterial,34.918860642172625,0.9317728281021118,0.9319745898246765,0.25306737422943115
SharpXR,Bacterial,35.806421951489035,0.9348626732826233,0.9340428709983826,0.265353262424469
SharpXR,Bacterial,34.094168072108666,0.9095028042793274,0.9279146790504456,0.22847826778888702
SharpXR,Bacterial,33.88397511316757,0.9169224500656128,0.9301639795303345,0.20859818160533905
SharpXR,Bacterial,32.968344827017624,0.8904967904090881,0.9221319556236267,0.21171830594539642
SharpXR,Bacterial,35.04615246306384,0.9179248213768005,0.9250317215919495,0.2789621353149414
SharpXR,Bacterial,33.548525539836604,0.9025183916091919,0.9213890433311462,0.2475339025259018
SharpXR,Bacterial,34.786563477531175,0.916808009147644,0.9303942322731018,0.2637914717197418
SharpXR,Bacterial,33.85966979472529,0.9022290706634521,0.9211084842681885,0.27996087074279785
SharpXR,Bacterial,34.04295399887511,0.8929866552352905,0.9140933752059937,0.3314248025417328
SharpXR,Bacterial,34.41908111672444,0.9206398725509644,0.9327822923660278,0.22393099963665009
SharpXR,Bacterial,35.10744843370152,0.9177078604698181,0.9204184412956238,0.2747715413570404
SharpXR,Bacterial,33.69323289730004,0.9117128252983093,0.9194260239601135,0.2752315402030945
SharpXR,Bacterial,33.07838084100287,0.8862172961235046,0.9178413152694702,0.21379394829273224
SharpXR,Bacterial,33.49714619425514,0.8996224403381348,0.9234449863433838,0.20105412602424622
SharpXR,Bacterial,30.983675415867804,0.8801153898239136,0.9057499170303345,0.29337549209594727
SharpXR,Bacterial,32.77557865392917,0.9086886048316956,0.926872968673706,0.25252920389175415
SharpXR,Bacterial,31.651389517232253,0.8705894351005554,0.9059888124465942,0.23450160026550293
SharpXR,Viral,33.50443587978635,0.9046094417572021,0.931566596031189,0.2551025152206421
SharpXR,Viral,33.82004396654522,0.9164441823959351,0.9358890652656555,0.21890577673912048
SharpXR,Viral,33.57198835841972,0.909601092338562,0.9366195797920227,0.22951854765415192
SharpXR,Viral,34.29527592037581,0.9098343253135681,0.9249856472015381,0.23644042015075684
SharpXR,Viral,35.213141895929574,0.9230369925498962,0.9246701002120972,0.30449843406677246
SharpXR,Viral,33.63768816986182,0.9193017482757568,0.9306458830833435,0.26334792375564575
SharpXR,Viral,32.4422553833793,0.8760277032852173,0.9070386290550232,0.24173694849014282
SharpXR,Viral,34.14883115017257,0.9116849899291992,0.9234160780906677,0.26827147603034973
SharpXR,Viral,33.47891943597015,0.9132749438285828,0.91727215051651,0.30774417519569397
SharpXR,Viral,33.948862076517976,0.9046726226806641,0.9258326292037964,0.2688440680503845
SharpXR,Viral,34.45415381768547,0.9027209877967834,0.9176250696182251,0.30776533484458923
SharpXR,Viral,34.3480631857269,0.9056021571159363,0.9247275590896606,0.24927976727485657
SharpXR,Viral,33.765272296215485,0.9144296050071716,0.933781623840332,0.20464912056922913
SharpXR,Viral,34.33636176825579,0.9127868413925171,0.9344766139984131,0.22695131599903107
SharpXR,Viral,33.64014000543162,0.8951170444488525,0.9173138737678528,0.2923247218132019
SharpXR,Viral,33.32696909455159,0.8969797492027283,0.9238516092300415,0.26409271359443665
SharpXR,Viral,33.280284769752924,0.897628128528595,0.9253332614898682,0.25472041964530945
SharpXR,Viral,33.56572111745684,0.9025364518165588,0.9259816408157349,0.2399892508983612
SharpXR,Viral,33.61173125594915,0.898641049861908,0.9256060719490051,0.2529200315475464
SharpXR,Viral,33.069087921453324,0.9002397656440735,0.9273090958595276,0.22386674582958221
SharpXR,Viral,34.13266578577176,0.8980041742324829,0.9197785258293152,0.2938445508480072
SharpXR,Viral,33.86417213122628,0.9200192093849182,0.9350780248641968,0.1989355981349945
SharpXR,Viral,34.54827985389884,0.9153448939323425,0.9349962472915649,0.24490846693515778
SharpXR,Viral,34.47342780768865,0.9024109840393066,0.9214677810668945,0.24203409254550934
SharpXR,Viral,33.22243242038299,0.8827589154243469,0.9163689613342285,0.28851157426834106
SharpXR,Viral,32.81033459365383,0.8968862295150757,0.9236001968383789,0.20127440989017487
SharpXR,Viral,33.861621905108564,0.907742977142334,0.9316095113754272,0.22907984256744385
SharpXR,Viral,33.453269289371825,0.9092572331428528,0.9314014315605164,0.22688359022140503
SharpXR,Viral,33.28443133338453,0.8996343016624451,0.9245297312736511,0.25322943925857544
SharpXR,Viral,34.46652557881591,0.914036750793457,0.9306591749191284,0.2150554358959198
SharpXR,Viral,33.431343461912704,0.888043224811554,0.9175074696540833,0.2568756937980652
SharpXR,Viral,32.18939832997107,0.8754578828811646,0.9073771834373474,0.2500467598438263
SharpXR,Viral,34.853866748724144,0.9115452170372009,0.9263397455215454,0.28946453332901
SharpXR,Viral,32.83265824613504,0.891295313835144,0.9154218435287476,0.254169762134552
SharpXR,Viral,30.95570804670601,0.8795022368431091,0.9119390249252319,0.24572476744651794
SharpXR,Viral,33.477278886259086,0.9102582931518555,0.9336061477661133,0.20968303084373474
SharpXR,Viral,35.429759307468835,0.9189530611038208,0.9342403411865234,0.24766504764556885
SharpXR,Viral,32.771736974288864,0.9029117226600647,0.9258322715759277,0.25766870379447937
SharpXR,Viral,32.6455209748898,0.9031006097793579,0.922516942024231,0.20641237497329712
SharpXR,Viral,34.1329734976639,0.9073436856269836,0.9243971705436707,0.2539583444595337
SharpXR,Viral,34.58061073287133,0.9121140837669373,0.9310071468353271,0.24033278226852417
SharpXR,Viral,33.03640304346805,0.8968534469604492,0.9235561490058899,0.2542537748813629
SharpXR,Viral,32.60816097649997,0.8902816772460938,0.9179993867874146,0.19868044555187225
SharpXR,Viral,35.10265457521292,0.9338437914848328,0.9483779668807983,0.18664689362049103
SharpXR,Viral,34.412179124535854,0.918067991733551,0.9357895255088806,0.2421087622642517
SharpXR,Viral,34.261722911386485,0.9217143654823303,0.9338966012001038,0.20624925196170807
SharpXR,Viral,34.610340726985754,0.9211828112602234,0.9354438781738281,0.21669833362102509
SharpXR,Viral,35.0118990979409,0.9185242652893066,0.9377722144126892,0.2556312084197998
SharpXR,Viral,34.920788449728974,0.9195367693901062,0.935498833656311,0.2859172224998474
SharpXR,Viral,34.93846815396263,0.9229414463043213,0.9378177523612976,0.2312251776456833
SharpXR,Viral,34.32451354261404,0.903115451335907,0.925690770149231,0.2898631691932678
SharpXR,Viral,33.8822573447029,0.8913173079490662,0.9127993583679199,0.3165891766548157
SharpXR,Viral,33.882634033528774,0.9066771864891052,0.9256736636161804,0.25197723507881165
SharpXR,Viral,31.996473169425876,0.8436328768730164,0.8965877294540405,0.2880209684371948
SharpXR,Viral,34.172666598740086,0.9085547924041748,0.9316472411155701,0.24441324174404144
SharpXR,Viral,33.98000409689797,0.9179286956787109,0.9321051836013794,0.21857492625713348
SharpXR,Viral,33.84030574513238,0.9098841547966003,0.9261096119880676,0.2572215497493744
SharpXR,Viral,33.68426428996818,0.9083693623542786,0.927436888217926,0.2252770960330963
SharpXR,Viral,32.23728935910164,0.8894850611686707,0.9221121072769165,0.26258623600006104
SharpXR,Viral,33.24730127414435,0.9059343934059143,0.9263716340065002,0.23400291800498962
SharpXR,Viral,34.61303126959165,0.9056971669197083,0.9184793829917908,0.2905920147895813
SharpXR,Viral,33.17060566514654,0.8902872800827026,0.9183018803596497,0.3120611906051636
SharpXR,Viral,34.945269337453674,0.9135972261428833,0.9281952381134033,0.308845579624176
SharpXR,Viral,33.93255625606656,0.9188030362129211,0.934542179107666,0.1878393292427063
SharpXR,Viral,34.10387875559551,0.910291314125061,0.9304332137107849,0.22509658336639404
SharpXR,Viral,33.45621327202872,0.9033434391021729,0.9292805790901184,0.23055408895015717
SharpXR,Viral,35.01317422011033,0.9274231791496277,0.9389562606811523,0.21720212697982788
SharpXR,Viral,35.66235425260957,0.9302716255187988,0.9299811720848083,0.2853212058544159
SharpXR,Viral,32.79616915824774,0.9058453440666199,0.9211298227310181,0.22414705157279968
SharpXR,Viral,33.05163735804922,0.9083260893821716,0.9257507920265198,0.22990262508392334
SharpXR,Viral,34.73834066567263,0.912347674369812,0.9267680644989014,0.2751644253730774
SharpXR,Viral,34.52807202069618,0.9106093645095825,0.9259233474731445,0.27276313304901123
SharpXR,Viral,33.05384344568483,0.9010425209999084,0.9234125018119812,0.24506984651088715
SharpXR,Viral,35.78463821539754,0.9099227786064148,0.9238018989562988,0.3035750687122345
SharpXR,Viral,35.79993849250502,0.9109258651733398,0.9239068627357483,0.29724621772766113
SharpXR,Viral,33.630110318013365,0.904601514339447,0.9261864423751831,0.2513939142227173
SharpXR,Viral,34.44788503566856,0.9225239157676697,0.9333824515342712,0.2636408805847168
SharpXR,Viral,34.72830727137976,0.9206088185310364,0.927140474319458,0.23642736673355103
SharpXR,Viral,33.499907572807864,0.9010582566261292,0.9277191162109375,0.25391173362731934
SharpXR,Viral,33.2219411059097,0.9080812335014343,0.9309924244880676,0.22223827242851257
SharpXR,Viral,33.75944511519682,0.9015963077545166,0.9258988499641418,0.22316980361938477
SharpXR,Viral,34.46448849389105,0.9052824974060059,0.9217172861099243,0.24907851219177246
SharpXR,Viral,33.81496579919399,0.9136813282966614,0.9295862913131714,0.23438230156898499
SharpXR,Viral,34.71930216332077,0.9028390645980835,0.9212123155593872,0.3115503787994385
SharpXR,Viral,34.81404701501733,0.9163700342178345,0.9329537153244019,0.24313877522945404
SharpXR,Viral,33.650929966531166,0.9083596467971802,0.9231701493263245,0.22092695534229279
SharpXR,Viral,34.31303876247028,0.9176822304725647,0.9332693815231323,0.21755266189575195
SharpXR,Viral,33.829077926412275,0.906458854675293,0.930421769618988,0.21641996502876282
SharpXR,Viral,34.125227758910476,0.9154958724975586,0.9343157410621643,0.24195700883865356
SharpXR,Viral,34.56314976411732,0.9154458045959473,0.9280386567115784,0.2700510621070862
SharpXR,Viral,33.348699527925376,0.907208263874054,0.9310370087623596,0.24116156995296478
SharpXR,Viral,34.017888871953474,0.9230949282646179,0.9383563995361328,0.21468669176101685
SharpXR,Viral,33.42006159104517,0.9070887565612793,0.9267692565917969,0.23303943872451782
SharpXR,Viral,33.429954943460096,0.8887222409248352,0.9183323979377747,0.29742881655693054
SharpXR,Viral,33.227181206802136,0.9076184034347534,0.930412769317627,0.21527570486068726
SharpXR,Viral,34.28718632355428,0.909843921661377,0.9314398169517517,0.22195324301719666
SharpXR,Viral,33.27347617233939,0.8936340808868408,0.9193873405456543,0.27308112382888794
SharpXR,Viral,33.893366539073014,0.9097982048988342,0.9320441484451294,0.20829389989376068
SharpXR,Viral,35.31209480284835,0.930422306060791,0.9413987398147583,0.2825973629951477
SharpXR,Viral,34.295638874265805,0.919089138507843,0.9343645572662354,0.21719691157341003
SharpXR,Viral,33.81691678614901,0.9098451137542725,0.9298982620239258,0.24647241830825806
SharpXR,Viral,32.99697730377042,0.9062620997428894,0.9268377423286438,0.25859302282333374
SharpXR,Viral,35.002349396185316,0.9226210117340088,0.93930983543396,0.21045635640621185
SharpXR,Viral,33.592955804177386,0.914773166179657,0.9312998056411743,0.20043441653251648
SharpXR,Viral,33.88946923793101,0.9199497103691101,0.9368913769721985,0.211357980966568
SharpXR,Viral,33.86026157674421,0.9208508133888245,0.9349921345710754,0.19573275744915009
SharpXR,Viral,33.58478779267437,0.9007453918457031,0.9232492446899414,0.25160908699035645
SharpXR,Viral,33.871670281627516,0.8984271287918091,0.9191232919692993,0.251593679189682
SharpXR,Viral,34.99256127889296,0.9082000851631165,0.9230765700340271,0.29058369994163513
SharpXR,Viral,34.96177879049804,0.9199365973472595,0.9352282285690308,0.24878299236297607
SharpXR,Viral,34.02274058523108,0.8961073756217957,0.9144005179405212,0.28778257966041565
SharpXR,Viral,34.819945345500585,0.913428544998169,0.917933464050293,0.2615618109703064
SharpXR,Viral,33.280298758118796,0.8919938206672668,0.9191941618919373,0.26174068450927734
SharpXR,Viral,30.921985595568657,0.8618265390396118,0.9088165760040283,0.20498502254486084
SharpXR,Viral,33.59737329087968,0.9080749750137329,0.9244848489761353,0.2400461882352829
SharpXR,Viral,33.19000600230067,0.9087991118431091,0.9310096502304077,0.20765750110149384
SharpXR,Viral,33.51972029093535,0.9216927886009216,0.9330906867980957,0.1976083517074585
SharpXR,Viral,35.00547626951097,0.8933101892471313,0.9128698110580444,0.22905686497688293
SharpXR,Viral,35.05757965167493,0.918130099773407,0.937503457069397,0.24109508097171783
SharpXR,Viral,34.75800166591136,0.9176579713821411,0.9295638799667358,0.22797131538391113
SharpXR,Viral,34.126856742537576,0.9063951969146729,0.9273295402526855,0.3106112480163574
SharpXR,Viral,33.86121167080664,0.9093537330627441,0.9308334589004517,0.25538939237594604
SharpXR,Viral,32.56890805552245,0.8978313207626343,0.9227033853530884,0.2677363157272339
SharpXR,Viral,33.11140974084915,0.8984116315841675,0.929084300994873,0.2050524353981018
SharpXR,Viral,33.75518113414223,0.9020259976387024,0.9254387021064758,0.24621888995170593
SharpXR,Viral,34.645247346904696,0.9170678853988647,0.9363654851913452,0.24639981985092163
SharpXR,Viral,33.450073297146815,0.909863293170929,0.9308345317840576,0.23499861359596252
SharpXR,Viral,33.59428436666438,0.9163244962692261,0.9320712089538574,0.23445193469524384
SharpXR,Viral,34.05649493028628,0.9229478240013123,0.9370402097702026,0.20836755633354187
SharpXR,Viral,34.67169522387288,0.9175509214401245,0.9304426908493042,0.24329620599746704
SharpXR,Viral,34.33625301945798,0.9060134887695312,0.9296592473983765,0.2596851587295532
SharpXR,Viral,34.718745044549394,0.916615903377533,0.9381293654441833,0.2255288064479828
SharpXR,Viral,34.767739852975936,0.9189141988754272,0.9273215532302856,0.28026556968688965
SharpXR,Viral,34.51520648233738,0.9234794974327087,0.9332317113876343,0.25849905610084534
SharpXR,Viral,35.246733792585104,0.9240090847015381,0.9359504580497742,0.24050673842430115
