metric,arm1,arm2,cohens_d,sig
lpips,arm_d_nll_ssim_ffl,arm_l_nll_edge_ffl,0.276,***
lpips,arm_d_nll_ssim_ffl,arm_m_full_det,1.26,***
lpips,arm_d_nll_ssim_ffl,arm_n_perc,0.568,***
lpips,arm_d_nll_ssim_ffl,arm_o_prelu,3.889,***
lpips,arm_d_nll_ssim_ffl,arm_p_best,1.924,***
lpips,arm_d_nll_ssim_ffl,ffdnet,1.088,***
lpips,arm_d_nll_ssim_ffl,ircnn,0.767,***
lpips,arm_d_nll_ssim_ffl,drunet,-1.211,***
lpips,arm_d_nll_ssim_ffl,swinir,3.683,***
lpips,arm_d_nll_ssim_ffl,dncnn_baseline,-0.277,***
lpips,arm_e_ppvae,arm_f_kl_cyc,-1.184,***
lpips,arm_e_ppvae,arm_g_kl_fb,-0.824,***
lpips,arm_e_ppvae,arm_h_kl_cyc_fb,-1.229,***
lpips,arm_e_ppvae,arm_i_l1,-2.635,***
lpips,arm_e_ppvae,arm_j_l1_ssim_ffl,-2.783,***
lpips,arm_e_ppvae,arm_k_nll_l1,-1.391,***
lpips,arm_e_ppvae,arm_l_nll_edge_ffl,-1.302,***
lpips,arm_e_ppvae,arm_m_full_det,-0.352,***
lpips,arm_e_ppvae,arm_n_perc,-1.048,***
lpips,arm_e_ppvae,arm_o_prelu,2.473,***
lpips,arm_e_ppvae,arm_p_best,0.456,***
lpips,arm_e_ppvae,ffdnet,-0.588,***
lpips,arm_e_ppvae,ircnn,-0.986,***
lpips,arm_e_ppvae,drunet,-2.983,***
lpips,arm_e_ppvae,swinir,2.29,***
lpips,arm_e_ppvae,dncnn_baseline,-2.102,***
lpips,arm_f_kl_cyc,arm_g_kl_fb,0.374,***
lpips,arm_f_kl_cyc,arm_h_kl_cyc_fb,-0.017,n.s.
lpips,arm_f_kl_cyc,arm_i_l1,-1.421,***
lpips,arm_f_kl_cyc,arm_j_l1_ssim_ffl,-1.546,***
lpips,arm_f_kl_cyc,arm_k_nll_l1,-0.198,n.s.
lpips,arm_f_kl_cyc,arm_l_nll_edge_ffl,-0.125,n.s.
lpips,arm_f_kl_cyc,arm_m_full_det,0.839,***
lpips,arm_f_kl_cyc,arm_n_perc,0.153,n.s.
lpips,arm_f_kl_cyc,arm_o_prelu,3.497,***
lpips,arm_f_kl_cyc,arm_p_best,1.535,***
lpips,arm_f_kl_cyc,ffdnet,0.652,***
lpips,arm_f_kl_cyc,ircnn,0.315,***
lpips,arm_f_kl_cyc,drunet,-1.641,***
lpips,arm_f_kl_cyc,swinir,3.3,***
lpips,arm_f_kl_cyc,dncnn_baseline,-0.732,***
lpips,arm_g_kl_fb,arm_h_kl_cyc_fb,-0.4,***
lpips,arm_g_kl_fb,arm_i_l1,-1.821,***
lpips,arm_g_kl_fb,arm_j_l1_ssim_ffl,-1.956,***
lpips,arm_g_kl_fb,arm_k_nll_l1,-0.577,***
lpips,arm_g_kl_fb,arm_l_nll_edge_ffl,-0.498,***
lpips,arm_g_kl_fb,arm_m_full_det,0.473,***
lpips,arm_g_kl_fb,arm_n_perc,-0.224,*
lpips,arm_g_kl_fb,arm_o_prelu,3.206,***
lpips,arm_g_kl_fb,arm_p_best,1.21,***
lpips,arm_g_kl_fb,ffdnet,0.269,***
lpips,arm_g_kl_fb,ircnn,-0.092,n.s.
lpips,arm_g_kl_fb,drunet,-2.089,***
lpips,arm_g_kl_fb,swinir,3.01,***
lpips,arm_g_kl_fb,dncnn_baseline,-1.177,***
lpips,arm_h_kl_cyc_fb,arm_i_l1,-1.437,***
lpips,arm_h_kl_cyc_fb,arm_j_l1_ssim_ffl,-1.566,***
lpips,arm_h_kl_cyc_fb,arm_k_nll_l1,-0.185,n.s.
lpips,arm_h_kl_cyc_fb,arm_l_nll_edge_ffl,-0.111,n.s.
lpips,arm_h_kl_cyc_fb,arm_m_full_det,0.876,***
lpips,arm_h_kl_cyc_fb,arm_n_perc,0.175,n.s.
lpips,arm_h_kl_cyc_fb,arm_o_prelu,3.575,***
lpips,arm_h_kl_cyc_fb,arm_p_best,1.581,***
lpips,arm_h_kl_cyc_fb,ffdnet,0.687,***
lpips,arm_h_kl_cyc_fb,ircnn,0.343,***
lpips,arm_h_kl_cyc_fb,drunet,-1.669,***
lpips,arm_h_kl_cyc_fb,swinir,3.372,***
lpips,arm_h_kl_cyc_fb,dncnn_baseline,-0.735,***
lpips,arm_i_l1,arm_j_l1_ssim_ffl,-0.102,n.s.
lpips,arm_i_l1,arm_k_nll_l1,1.228,***
lpips,arm_i_l1,arm_l_nll_edge_ffl,1.284,***
lpips,arm_i_l1,arm_m_full_det,2.289,***
lpips,arm_i_l1,arm_n_perc,1.599,***
lpips,arm_i_l1,arm_o_prelu,4.793,***
lpips,arm_i_l1,arm_p_best,2.861,***
lpips,arm_i_l1,ffdnet,2.158,***
lpips,arm_i_l1,ircnn,1.886,***
lpips,arm_i_l1,drunet,-0.079,n.s.
lpips,arm_i_l1,swinir,4.572,***
lpips,arm_i_l1,dncnn_baseline,0.889,***
lpips,arm_j_l1_ssim_ffl,arm_k_nll_l1,1.351,***
lpips,arm_j_l1_ssim_ffl,arm_l_nll_edge_ffl,1.406,***
lpips,arm_j_l1_ssim_ffl,arm_m_full_det,2.432,***
lpips,arm_j_l1_ssim_ffl,arm_n_perc,1.731,***
lpips,arm_j_l1_ssim_ffl,arm_o_prelu,4.947,***
lpips,arm_j_l1_ssim_ffl,arm_p_best,2.996,***
lpips,arm_j_l1_ssim_ffl,ffdnet,2.307,***
lpips,arm_j_l1_ssim_ffl,ircnn,2.038,***
lpips,arm_j_l1_ssim_ffl,drunet,0.032,n.s.
lpips,arm_j_l1_ssim_ffl,swinir,4.72,***
lpips,arm_j_l1_ssim_ffl,dncnn_baseline,1.026,***
lpips,arm_k_nll_l1,arm_l_nll_edge_ffl,0.071,n.s.
lpips,arm_k_nll_l1,arm_m_full_det,1.044,***
lpips,arm_k_nll_l1,arm_n_perc,0.355,***
lpips,arm_k_nll_l1,arm_o_prelu,3.688,***
lpips,arm_k_nll_l1,arm_p_best,1.725,***
lpips,arm_k_nll_l1,ffdnet,0.865,***
lpips,arm_k_nll_l1,ircnn,0.535,***
lpips,arm_k_nll_l1,drunet,-1.431,***
lpips,arm_k_nll_l1,swinir,3.487,***
lpips,arm_k_nll_l1,dncnn_baseline,-0.511,***
lpips,arm_l_nll_edge_ffl,arm_m_full_det,0.96,***
lpips,arm_l_nll_edge_ffl,arm_n_perc,0.28,***
lpips,arm_l_nll_edge_ffl,arm_o_prelu,3.59,***
lpips,arm_l_nll_edge_ffl,arm_p_best,1.642,***
lpips,arm_l_nll_edge_ffl,ffdnet,0.779,***
lpips,arm_l_nll_edge_ffl,ircnn,0.45,***
lpips,arm_l_nll_edge_ffl,drunet,-1.488,***
lpips,arm_l_nll_edge_ffl,swinir,3.392,***
lpips,arm_l_nll_edge_ffl,dncnn_baseline,-0.583,***
lpips,arm_m_full_det,arm_n_perc,-0.697,***
lpips,arm_m_full_det,arm_o_prelu,2.787,***
lpips,arm_m_full_det,arm_p_best,0.778,***
lpips,arm_m_full_det,ffdnet,-0.222,*
lpips,arm_m_full_det,ircnn,-0.605,***
lpips,arm_m_full_det,drunet,-2.603,***
lpips,arm_m_full_det,swinir,2.599,***
lpips,arm_m_full_det,dncnn_baseline,-1.708,***
lpips,arm_n_perc,arm_o_prelu,3.405,***
lpips,arm_n_perc,arm_p_best,1.414,***
lpips,arm_n_perc,ffdnet,0.502,***
lpips,arm_n_perc,ircnn,0.152,n.s.
lpips,arm_n_perc,drunet,-1.845,***
lpips,arm_n_perc,swinir,3.206,***
lpips,arm_n_perc,dncnn_baseline,-0.924,***
lpips,arm_o_prelu,arm_p_best,-1.892,***
lpips,arm_o_prelu,ffdnet,-3.065,***
lpips,arm_o_prelu,ircnn,-3.49,***
lpips,arm_o_prelu,drunet,-5.226,***
lpips,arm_o_prelu,swinir,-0.129,n.s.
lpips,arm_o_prelu,dncnn_baseline,-4.512,***
lpips,arm_p_best,ffdnet,-1.005,***
lpips,arm_p_best,ircnn,-1.376,***
lpips,arm_p_best,drunet,-3.169,***
lpips,arm_p_best,swinir,1.732,***
lpips,arm_p_best,dncnn_baseline,-2.38,***
lpips,ffdnet,ircnn,-0.39,***
lpips,ffdnet,drunet,-2.485,***
lpips,ffdnet,swinir,2.865,***
lpips,ffdnet,dncnn_baseline,-1.543,***
lpips,ircnn,drunet,-2.211,***
lpips,ircnn,swinir,3.274,***
lpips,ircnn,dncnn_baseline,-1.205,***
lpips,drunet,swinir,4.975,***
lpips,drunet,dncnn_baseline,1.105,***
lpips,swinir,dncnn_baseline,-4.268,***
